seqid	sample	count	domain	phylum	class	order	family	genus	species
7677c8c2fac9566a0970aefa726344e9	P28309_1048	9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Alteraurantiacibacter	Alteraurantiacibacter buctensis
a316c0ea56f1b798ea63793ad58309fa	P28309_1048	9	Bacteria	Patescibacteria	Paceibacteria	UBA9983	CAIZLB01	CAIZLB01	CAIZLB01 sp014378965
0362f7f331b40581b934bc5b635c97b1	P28309_1048	9	Bacteria	Patescibacteria	JAEDAM01	BD1-5	UBA2023	UBA1545	UBA1545 sp003488655
4f2839dcb3fa0c8b4ab8cdc703231f3f	P28309_1048	9	Bacteria	Cyanobacteria	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	REEB67	REEB67 sp018971775
195bd0566a97609c4a80c960f5c60cba	P28309_1048	9	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
3e94f07b4eba9eaa3103a7198f4917c2	P28309_1048	9	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA1547	UBA1547	UBA1547 sp002413425
6cf357812f42b4bb63c03efa67c2ab95	P28309_1048	9	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA1547	UBA1547	NA
68f9621d91e961868e67a619dc3c1d42	P28309_1048	9	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	NA	NA
d7a94733a5529fe5a765dd73593592ca	P28309_1048	9	Bacteria	Patescibacteria	Andersenbacteria	UBA10190	UBA10190	JACPWO01	JACPWO01 sp016197005
63162fec8a28303c4ec97db0b58d5bce	P28309_1048	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
7e3fa9524bbfc8e9386aaea933e62444	P28309_1050	9	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Dermatophilaceae	Kytococcus	Kytococcus aerolatus
ae2dd6323a334bda42ad4fb4f0e214a8	P28309_1050	9	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	Arctic95D-9	Arctic95D-9 sp016795385
195a50e29d314a3cd1322236a65683c7	P28309_1050	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	NA
915fee561e28672d45e0a96d1eab9fce	P28309_1051	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
88cd049fb4d5a96e5a9350e6a2d1c356	P28309_1051	9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter pacificus
4e7c64a822b55b73cd79fba13fe74b43	P28309_1051	9	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Gaiella occulta
9e197fa654abd854fde7e8e1470362cf	P28309_1052	9	Bacteria	Patescibacteria	Paceibacteria	UBA9983	NA	NA	NA
1d652f4b4371bad784009d37699e1fa2	P28309_1052	9	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA	NA
0bb543155b612df6be80da76efef1621	P28309_1052	9	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum
ca004ece89619c157e6f07478276bc86	P28309_1052	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
10a0e9c111395cbb3603583022c18880	P28309_1052	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas eurypsychrophila
1a5c967ed42188de0767a1874ede9678	P28309_1052	9	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	SZAS-83	SZAS-83 sp018241525
506b3c3164f247bacffa41bb6a33cd34	P28309_1052	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Massilia	Massilia psychrophila
0c8c31f3c1c4b1cdbf3759da6f396efe	P28309_1052	9	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	SM23-39	NA	NA
a1d512d4b2c2a8d0951ad5f345768ea5	P28309_1052	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Massilia	NA
28ad567e993d03366b56aa22872b5afb	P28309_1052	9	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Rhabdochlamydiaceae	NA	NA
961f33330f524c1d2bd5992f8f5cdcc6	P28309_1052	9	Bacteria	Eisenbacteria	RBG-16-71-46	RBG-16-71-46	RBG-16-71-46	DSQF01	DSQF01 sp011357805
7eeaf85e28b2352bfb9af0103ed38fdb	P28309_1052	9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA
6c936f411053a96ca34c71390fae13c7	P28309_1052	9	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter daecheongensis
98fe1bdec256f6dd8c7f7ef9bc3056fb	P28309_1054	9	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pararheinheimera	Pararheinheimera tangshanensis
a22e0f52f58bd715c63088513361b138	P28309_1042	8	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA2103	C7867-001	C7867-001 sp018971045
3182485d3efbd720bcdb5a8e914b5a84	P28309_1042	8	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA45	Gp6-AA45 sp016195265
99429efd52efc5051ef2f3e32def212a	P28309_1042	3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
99429efd52efc5051ef2f3e32def212a	P28309_1046	4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
99429efd52efc5051ef2f3e32def212a	P28309_1048	1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
00bcf1fc4859e566333acd177afb0ed7	P28309_1043	8	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Daejeonella	Daejeonella rubra
6532d6fd313f82d4a37e9fd7a41e9e44	P28309_1043	8	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	SYAC01	SYAC01 sp009691785
48812eb1be5f6c6d96ada17efd046333	P28309_1043	2	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	NA	NA
48812eb1be5f6c6d96ada17efd046333	P28309_1048	6	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	NA	NA
8e666e81957fd0d35b118f4293a5982f	P28309_1046	8	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	JABFSM01	JABFSM01 sp013140635
18be2fc46178dceec8570d95a7d323e7	P28309_1046	8	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	NA	NA
1047d3ac3c01239bfb5226619fa1154c	P28309_1046	8	Bacteria	Myxococcota	UBA796	UBA796	SXON01	SXON01	SXON01 sp903885375
0815695c1a1a58210c9daeac672d1796	P28309_1046	8	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	UBA1321	LW23	LW23 sp003054695
12ed236e356320b418d34f501364d09c	P28309_1046	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Usitatibacteraceae	UKL13-2	UKL13-2 sp001602455
d956237f36e2a0ac3be55816ab0d5da8	P28309_1046	8	Bacteria	Patescibacteria	JAEDAM01	BD1-5	UBA2023	JABFSX01	JABFSX01 sp013268835
a79a664b63735dd370acf8fa2d3e888a	P28309_1046	8	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	SHUZ01	SHUZ01 sp009694415
aae7f9b21d45c117475dec63dd0cbb78	P28309_1046	4	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	UBA10511	JACQFH01	JACQFH01 sp016200145
aae7f9b21d45c117475dec63dd0cbb78	P28309_1048	4	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	UBA10511	JACQFH01	JACQFH01 sp016200145
02f96fb076421a5d92f5c60f1fd37c91	P28309_1047	8	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA5946	UBA5946	UBA5946 sp002434045
6abba4c29e88fb6772761b540300d0ab	P28309_1047	8	Bacteria	Patescibacteria	ABY1	BM507	UBA12465	CAIQRY01	CAIQRY01 sp903874345
44f64e9e3468fe3887a1acc541ab4ef7	P28309_1048	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylophilus	Methylophilus sp000525025
9708c2c881855bb7b96e2f4ff029747e	P28309_1048	8	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
c83533f0e50be6cfb2edc42e62e7ce57	P28309_1048	8	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium urumqiense
9b5739cf948deccb254331985ba538bd	P28309_1048	8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA1715	WQTX01	WQTX01 sp002069975
917d2bff136c5c37736af4064bd2c8de	P28309_1048	8	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA2103	C7867-001	NA
5bdb23d2c62c2c620958524366fb9d63	P28309_1048	8	Bacteria	Patescibacteria	Microgenomatia	UBA1400	MFAQ01	UBA2277	UBA2277 sp002347045
de981e2c6fca8ec595771719c25beb2c	P28309_1048	8	Bacteria	Patescibacteria	Paceibacteria	2-02-FULL-40-12	GWA2-44-9	JAGOPO01	JAGOPO01 sp017992005
3483dfe2a483f4cfc599147e175ca8b1	P28309_1048	8	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA9973	UBA9973	UBA9973 sp018063015
89d6f9aa689cddef8ba5108ef267ed24	P28309_1048	8	Bacteria	Proteobacteria	Gammaproteobacteria	CAISUE01	CAISUE01	CAISUE01	CAISUE01 sp903888615
a8b353bee64e02636a7d78a705eadc4c	P28309_1048	8	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA918	OLB19	OLB19 sp015485575
aa4269ea9abb204415ddb39a23e96006	P28309_1048	8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	CAINVV01	CAINVV01 sp903854235
ea0692abe77fa39a878a24fcda8f3ac6	P28309_1048	8	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Bog-1112	JAGNWK01	JAGNWK01 sp017985985
f65fa50fb4cf7f3bc79940072d03560e	P28309_1048	8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter haemolyticus
807bf7d872f1081115274e99a7dc61d8	P28309_1048	8	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA6899	MHLP01	MHLP01 sp001821395
82882822bd18cf5d5ea2cb991e72088d	P28309_1048	8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudaminobacter	Pseudaminobacter alhagi
d60eb974a84f3f249f00b994c71c3c46	P28309_1048	8	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
c82009f08ddd0da595dfeaa09b5f81c0	P28309_1048	8	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
3cec59d3d39a5af664c73a7c3b9ec0e4	P28309_1048	8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Bact-08	Bact-08 sp001897515
5f5023d02ff439fe26ae230938380da9	P28309_1048	8	Bacteria	Bdellovibrionota	Bdellovibrionia	CAIPTA01	CAIPTA01	CAIPTA01	CAIPTA01 sp903867855
481dcce466709e63a1c9016f8ee235c6	P28309_1048	8	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	PNKF01	PNKF01 sp016714015
6251035af30146af93b7ce2d6513d69d	P28309_1048	8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
6f7c159fbc55dea440ffea7ef3e26f0a	P28309_1048	8	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
df99f138ae5ce8fbf10f64752dc637a7	P28309_1048	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aquabacterium	Aquabacterium pictum
1930eb8adb934407069d8f1fd508cc5e	P28309_1048	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
2f6d1074e5a13eca1a727b35e616c9a9	P28309_1048	8	Bacteria	Patescibacteria	ABY1	BM507	UBA12465	CAIVBF01	CAIVBF01 sp903904095
a6b7d44a8967d80ce7c30c12687a7569	P28309_1050	8	Bacteria	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila sp002284875
f621d26d585a6bc1aa153d63d7300712	P28309_1051	8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter faecalis
63891ff17874856c61aae6216fe2be2c	P28309_1051	8	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA9973	UBA9973	UBA9973 sp018063015
0d87def48fba543b031bdb94428927b1	P28309_1051	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Janthinobacterium	NA
7b6c0ec192de9d206d8e8aeeb62df96a	P28309_1051	8	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Acidaminobacteraceae	Fusibacter	Fusibacter tunisiensis
8f1c0940fddafcb1b31cedc79f9f9d86	P28309_1051	8	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	GCA-2402195	NA
66033ceff5a6491e5615cb55c76edf04	P28309_1052	8	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	JACRCG01	JACRCG01 sp903852495
93de30eab281a5a8d52817692da7b1bd	P28309_1052	8	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Palsa-1315	Palsa-1315 sp002737345
bf158436c99b0214e38a9bddd40c6bd4	P28309_1052	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Limnohabitans sp002778315
dd69e0b17da6f99d9a88124c99695770	P28309_1052	8	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472	D2472 sp002358345
7c68a769b1ff88419ec9dc4ae3426ab9	P28309_1052	8	Bacteria	Patescibacteria	ABY1	Magasanikbacterales	GWA2-37-8	NA	NA
3beb902af1c9b269acd413d4e55bbf5c	P28309_1052	8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aestuariivirgaceae	NA	NA
f2798d7cd592f3c3c989d054b617f643	P28309_1052	8	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	BMAH01	BMAH01 sp014132615
b3bf4e1b462186166efa8de5970f3ec6	P28309_1052	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	Rhodoferax sp002943465
f57d13cf041e08287fe0de3f19cdf724	P28309_1052	8	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	UBA1997	UBA2645	UBA2645 sp903937405
563e28a5eb83ceaa46c3f1795128baeb	P28309_1052	8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	KMS-5	KMS-5 sp011008935
e28512ad1014ddf90d04a1f116140ea9	P28309_1052	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Duganella	Duganella aceris
7fae354ddff24a1e85ebb0672a362d50	P28309_1052	8	Bacteria	NA	NA	NA	NA	NA	NA
9cdbad73ad34fc3a1b43f80e97c3d84e	P28309_1052	8	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA
bd22d2159c758937518801eb20999e19	P28309_1052	8	Bacteria	Patescibacteria	Paceibacteria	UBA9983	SBAW01	GWA1-54-10	GWA1-54-10 sp903840375
49f59fea537b3f397b73214b8bd20053	P28309_1052	8	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Daejeonella	Daejeonella rubra
61ecc181aae1feec0478e418ef2d3d94	P28309_1052	8	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	UBA5172	UBA5172 sp002413385
6dbefce7526aeba7357d2e03a0b25f6f	P28309_1052	8	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA
5320f9bec7e672b5ca4b5612f63d1278	P28309_1052	8	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	NA	NA
ea0d4daaf802cafb6c8cc8aa3f191dde	P28309_1052	8	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Fen-1231	NA
1ae0911ceb0e341aad4a5da65f713373	P28309_1052	8	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp017487405
0f828612e24b25b0b28567a00a19f570	P28309_1052	8	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA
2df602155ff40013f5c9e9e07a28bd51	P28309_1052	8	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	JJ008	NA
bf99d0286fb7b3239f50abca2ce4561e	P28309_1054	8	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	BJHT01	BJHT01	BJHT01 sp014193395
be9a6c033b7edce8dd8294ff9fbb21db	P28309_1054	8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	NA
d1fe785a5dc8ddb4ca07575f1da854a6	P28309_1042	7	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	NA	NA
60c833f9eb9045a6fdb8edd4fdc3201b	P28309_1042	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
da42aa4bf5c0825e51c7e2bf4a63bd98	P28309_1042	7	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	UBA5172	UBA5172 sp002413385
582514599433a044b30f0330beaaeeb4	P28309_1042	7	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	Terrimicrobium sp001897195
8fa124ebf364f63ea5ac75cd9e22afe1	P28309_1042	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Herminiimonas	Herminiimonas arsenitoxidans
7ec76bd5c4e445b2a9d1caac7487839b	P28309_1042	7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp005153485
833fddb55a4186783cfe4738d8d72977	P28309_1042	4	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Fen-1231	Fen-1231 sp014192065
833fddb55a4186783cfe4738d8d72977	P28309_1043	3	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Fen-1231	Fen-1231 sp014192065
116d145543cd67eecab9f980816701bb	P28309_1042	2	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	UBA3015	UBA3015	UBA3015 sp903956835
116d145543cd67eecab9f980816701bb	P28309_1047	5	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	UBA3015	UBA3015	UBA3015 sp903956835
e34277b1bb839c6ad4b44500b642163b	P28309_1043	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	Sulfuritalea hydrogenivorans
1cab3d8dfc0c9ef24021ef030d6abd79	P28309_1046	7	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	UBA4665	UBA4665 sp003516025
dc847e7dc30d0e1aa40458b3678d79c5	P28309_1046	7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
ef633b689a3e72ada8f47c9773217252	P28309_1046	7	Bacteria	Patescibacteria	Doudnabacteria	UBA920	UBA920	AMAZON01	AMAZON01 sp013387205
266732bd7e4705eea29cb5555fe1001a	P28309_1046	7	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	12-FULL-67-14b	12-FULL-67-14b sp016871275
2c70b136772f03a1be7075062867a1d7	P28309_1046	7	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	NA	NA
f952172930a657add8e652ab281deb4a	P28309_1046	7	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium	Roseimicrobium gellanilyticum
2f065a0274cfc1facd2cbbd676777a7a	P28309_1046	7	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	1604HC	Cytomitobacter	NA
c52116bbacf44e5394058e89d2528481	P28309_1046	7	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus elongatus
0aa98f6fec0f52102c1e4a130663d930	P28309_1046	7	Bacteria	Patescibacteria	ABY1	Magasanikbacterales	UBA922	JAHJIX01	JAHJIX01 sp018823045
cc356824c0f38a34cbb64e7a96a2f0d9	P28309_1046	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Iodobacter	Iodobacter sp003952345
fe896874d41c8ef69ebc4b55de74b312	P28309_1046	7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
d00258b53bebcb446820f12efc9fbb63	P28309_1046	7	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	NA	NA	NA
fe0da187fa484bd981f3e59b78c0d9de	P28309_1046	7	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UA16	UBA4660	UBA4660 sp016722445
123172435c597cf4c5e9513ed48f6479	P28309_1046	7	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA	NA
7778800e746ee663ab5692e402012256	P28309_1046	7	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	VGCH01	VGCH01 sp016870115
2d44799ed6ed12b75bacfae6b95d9dbc	P28309_1046	7	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	NA
07209b060afaeef3fbfa236fb63cdcca	P28309_1046	7	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	JACMRP01	JACMRP01 sp016719575
09fc0d5f05d3466312162e68879bff30	P28309_1046	7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp016715365
d42f57c40738cbb48ab38f2f44aa4490	P28309_1046	7	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	JACQWR01	JACQWR01	JACQWR01 sp016209105
1c792246771a4a593dba4817dbf2afb4	P28309_1046	7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA
b96f7c3c6a4a948d31a43fa52c9f0069	P28309_1046	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	NA
7c70847f719b551099e5a0357e66d4c9	P28309_1046	7	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp017872795
40bfa5733737a3d51cce9a98979cf4cd	P28309_1047	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
1416fe07ecd24567dd3d35491bb6dd29	P28309_1047	7	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA5272	UBA11704	NA
c9373bccf4fc5e2bb42e7f49e4c335ce	P28309_1048	7	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	UBA9959	UBA9959	UBA9959 sp002840355
580470270b61ac6f59ac1702d482f09d	P28309_1048	7	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
4f45d1a8a23704a2fabd9760064e66c0	P28309_1048	7	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA
e07b147382bbebfd7b6c41c61b869b41	P28309_1048	7	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas metalli
5ba07df7948c906694c183973a7c539f	P28309_1048	7	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA918	Damh-18	Damh-18 sp016699245
ce541de71505198de3093677054920e8	P28309_1048	7	Bacteria	Patescibacteria	Paceibacteria	2-02-FULL-40-12	GWA2-44-9	JAGOPO01	JAGOPO01 sp017992005
f4a82678467f7c871eb2576be0dc8666	P28309_1048	7	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
3a296a913b64f081252ac5eac1f132c1	P28309_1048	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Sideroxydans	Sideroxydans sp016208015
54e7da617816a6fe0695cde472cb4014	P28309_1048	7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
c060a58355c01d541752624fb46cd742	P28309_1048	7	Bacteria	Patescibacteria	ABY1	BM507	UBA12465	GCA-002840305	GCA-002840305 sp002840305
ee817deab78bb8bd26eac0a13750efd4	P28309_1048	7	Bacteria	Patescibacteria	Paceibacteria	UBA9983	XYD1-FULL-46-19	NA	NA
e48eff5bf9f156f0fa4d7a3bef8dfb86	P28309_1048	7	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Halobacteriovorax	Halobacteriovorax sp004006665
9bb2499cd25d7826449f0a87a28e1018	P28309_1048	7	Bacteria	Fibrobacterota	Fibrobacteria	UBA11236	JADFYW01	JADFYW01	JADFYW01 sp015232855
c565a71a44c69aad9a6d0484720d2a99	P28309_1048	7	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	NA
4f73ab5990d0226551c2be7cc40784a3	P28309_1048	7	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium bernardetii
d08a3573ba03df799a31641af10d0e62	P28309_1048	7	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
d60a4a4e9e6f6ab8a11d9281a3fb2d67	P28309_1048	7	Bacteria	Patescibacteria	Paceibacteria	UBA9983	VEQN01	VEQN01	VEQN01 sp018883165
02f43982cbe29e30e7da947f0bf3b5ea	P28309_1048	7	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	JACRCG01	JACRCG01 sp903852495
29e0ab50c243933e4e6c627cf862a4ed	P28309_1048	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
f76e8b29906e0ca03dd5509e2c51a310	P28309_1048	7	Bacteria	Patescibacteria	Paceibacteria	UBA6257	02-FULL-45-10c	NA	NA
